refDate,reporterISO,reporterDesc,flowDesc,partnerDesc,cmdCode,cmdDesc,qtyUnitAbbr,qty,isQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,primaryValue,value_per_unit
2022-12-01,IRL,Ireland,Import,World,284330,Gold compounds,kg,3.596,True,3.596,True,0.0,False,817.456,227.32369299221358
2022-12-01,IRL,Ireland,Import,World,710811,"Metals; gold, non-monetary, powder",kg,0.005,False,0.005,False,0.0,False,869.341,173868.2
2022-12-01,ISR,Israel,Import,World,284330,Gold compounds,kg,0.388,True,0.388,True,0.0,False,13000.0,33505.154639175256
2022-12-01,ISR,Israel,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,63.412,True,63.412,True,0.0,False,3456000.0,54500.725414748
2022-12-01,ISR,Israel,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,36.481,True,36.481,True,0.0,False,2055000.0,56330.69268934514
2022-12-01,ISR,Israel,Import,World,710813,"Metals; gold, semi-manufactured",kg,26.931,True,26.931,True,0.0,False,1401000.0,52021.83357469088
2022-12-01,ITA,Italy,Import,World,284330,Gold compounds,kg,284.94,False,292.003,False,0.0,False,2602735.728,9134.329079806275
2022-12-01,ITA,Italy,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,13098.469,True,13144.26,True,0.0,False,594691369.518,45401.593844135525
2022-12-01,ITA,Italy,Import,World,710811,"Metals; gold, non-monetary, powder",kg,1.117,False,7.0,False,0.0,False,27144.413,24301.17547000895
2022-12-01,ITA,Italy,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,8506.045,False,8547.0,False,0.0,False,426239409.005,50110.175646260985
2022-12-01,ITA,Italy,Import,World,710813,"Metals; gold, semi-manufactured",kg,4591.307,True,4590.26,True,0.0,False,168424816.1,36683.41413458085
2022-12-01,JPN,Japan,Import,World,284330,Gold compounds,kg,0.272,True,0.272,True,0.0,False,8683.937,31926.238970588234
2022-12-01,JPN,Japan,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,412.037,True,412.037,True,0.0,False,23374846.58,56729.96983280627
2022-12-01,JPN,Japan,Import,World,710811,"Metals; gold, non-monetary, powder",kg,80.102,False,80.102,False,0.0,False,4772938.301,59585.756922423905
2022-12-01,JPN,Japan,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,217.694,False,217.694,False,0.0,False,12642335.121,58073.87948680258
2022-12-01,JPN,Japan,Import,World,710813,"Metals; gold, semi-manufactured",kg,114.241,True,114.241,True,0.0,False,5959573.158,52166.675344228424
2022-12-01,JOR,Jordan,Import,World,284330,Gold compounds,kg,1.772,True,1.772,True,0.0,False,59361.282,33499.59480812641
2022-12-01,JOR,Jordan,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,650.766,True,650.766,True,0.0,False,34299697.376,52706.65243113501
2022-12-01,JOR,Jordan,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,103.43,True,103.43,True,0.0,False,5826364.771,56331.47801411582
2022-12-01,JOR,Jordan,Import,World,710813,"Metals; gold, semi-manufactured",kg,547.336,True,547.336,True,0.0,False,28473332.605,52021.66969649356
2022-12-01,KWT,Kuwait,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,160.633,True,160.633,True,0.0,False,9048664.788,56331.29424215448
2022-12-01,KWT,Kuwait,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,160.633,True,160.633,True,0.0,False,9048664.788,56331.29424215448
2022-12-01,KGZ,Kyrgyzstan,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,14.0,False,14.0,False,0.0,False,711525.0,50823.21428571428
2022-12-01,KGZ,Kyrgyzstan,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,14.0,False,14.0,False,0.0,False,711525.0,50823.21428571428
2022-12-01,LAO,Lao People's Dem. Rep.,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,1.04,False,1.04,False,0.0,False,46165.76,44390.153846153844
2022-12-01,LAO,Lao People's Dem. Rep.,Import,World,710813,"Metals; gold, semi-manufactured",kg,1.04,False,1.04,False,0.0,False,46165.76,44390.153846153844
2022-12-01,LVA,Latvia,Import,World,284330,Gold compounds,kg,0.007,False,0.007,False,0.0,False,2776.386,396626.5714285714
2022-12-01,LVA,Latvia,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,185.999,False,184.418,False,0.0,False,8056783.724,43316.27441007748
2022-12-01,LVA,Latvia,Import,World,710811,"Metals; gold, non-monetary, powder",kg,0.901,False,0.901,False,0.0,False,40523.374,44975.99778024418
2022-12-01,LVA,Latvia,Import,World,710813,"Metals; gold, semi-manufactured",kg,185.098,False,183.517,False,0.0,False,8016260.35,43308.19538838885
2022-12-01,LTU,Lithuania,Import,World,284330,Gold compounds,kg,0.147,False,0.147,False,0.0,False,6960.0,47346.93877551021
2022-12-01,LTU,Lithuania,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,110.47,False,109.971,False,0.0,False,5985667.0,54183.642617905316
2022-12-01,LTU,Lithuania,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,25.176,False,25.176,False,0.0,False,1471995.0,58468.18398474738
2022-12-01,LTU,Lithuania,Import,World,710813,"Metals; gold, semi-manufactured",kg,85.294,False,84.795,False,0.0,False,4513672.0,52918.98609515324
2022-12-01,LUX,Luxembourg,Import,World,284330,Gold compounds,kg,0.908,False,0.041,False,0.0,False,515.919,568.192731277533
2022-12-01,LUX,Luxembourg,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,56.693,False,96.786,False,0.0,False,3060013.88,53975.162365724165
2022-12-01,LUX,Luxembourg,Import,World,710811,"Metals; gold, non-monetary, powder",kg,1.252,False,1.727,False,0.0,False,2468.336,1971.514376996805
2022-12-01,LUX,Luxembourg,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,5.695,False,5.399,False,0.0,False,250226.349,43937.90149253731
2022-12-01,LUX,Luxembourg,Import,World,710813,"Metals; gold, semi-manufactured",kg,49.746,False,89.66,False,0.0,False,2807319.194,56433.06384432919
2022-12-01,MYS,Malaysia,Import,World,284330,Gold compounds,kg,189.573,False,189.573,False,0.0,False,4297494.773,22669.33990072426
2022-12-01,MYS,Malaysia,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,3379.17,False,3379.17,False,0.0,False,198438522.05,58724.04230920611
2022-12-01,MYS,Malaysia,Import,World,710811,"Metals; gold, non-monetary, powder",kg,125.0,False,125.0,False,0.0,False,7414352.273,59314.818184
2022-12-01,MYS,Malaysia,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,1006.892,False,1006.892,False,0.0,False,58696682.12,58294.9135756367
2022-12-01,MYS,Malaysia,Import,World,710813,"Metals; gold, semi-manufactured",kg,2247.279,False,2247.279,False,0.0,False,132327487.656,58883.42642635828
2022-12-01,MLT,Malta,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,17.126,False,20.0,False,0.0,False,242727.28,14173.028144341935
2022-12-01,MLT,Malta,Import,World,710811,"Metals; gold, non-monetary, powder",kg,0.023,False,1.0,False,0.0,False,1720.682,74812.26086956522
2022-12-01,MLT,Malta,Import,World,710813,"Metals; gold, semi-manufactured",kg,17.103,False,19.0,False,0.0,False,241006.599,14091.480968251182
2022-12-01,MUS,Mauritius,Import,World,284330,Gold compounds,kg,69.0,False,69.0,False,0.0,False,12922.424,187.28150724637683
2022-12-01,MUS,Mauritius,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,63.0,False,63.0,False,0.0,False,3401649.476,53994.436126984125
2022-12-01,MUS,Mauritius,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,4.0,False,4.0,False,0.0,False,61345.104,15336.276
2022-12-01,MUS,Mauritius,Import,World,710813,"Metals; gold, semi-manufactured",kg,59.0,False,59.0,False,0.0,False,3340304.372,56615.328338983054
2022-12-01,MEX,Mexico,Import,World,284330,Gold compounds,kg,82.189,True,82.189,True,0.0,False,3321897.0,40417.7809682561
2022-12-01,MEX,Mexico,Import,World,710813,"Metals; gold, semi-manufactured",kg,29144.593,True,29144.593,True,0.0,False,4812572.0,165.12743890436212
2022-12-01,MNE,Montenegro,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,0.855,False,0.85,False,0.0,False,50967.117,59610.663157894734
2022-12-01,MNE,Montenegro,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,0.855,False,0.85,False,0.0,False,50967.117,59610.663157894734
2022-12-01,MAR,Morocco,Import,World,284330,Gold compounds,kg,1.47,False,1.47,False,0.0,False,59070.764,40184.19319727892
2022-12-01,MAR,Morocco,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,73.786,False,73.78,False,0.0,False,4243781.245,57514.72155964546
2022-12-01,MAR,Morocco,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,73.0,False,73.0,False,0.0,False,4237570.781,58048.91480821918
2022-12-01,MAR,Morocco,Import,World,710813,"Metals; gold, semi-manufactured",kg,0.786,False,0.78,False,0.0,False,6210.464,7901.35368956743
2022-12-01,NLD,Netherlands,Import,World,284330,Gold compounds,kg,424.653,True,427.679,True,0.0,False,1483175.606,3492.676623031039
2022-12-01,NLD,Netherlands,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,710.283,True,724.729,True,0.0,False,34106190.086,48017.74797651077
2022-12-01,NLD,Netherlands,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,562.747,True,556.034,True,0.0,False,32432319.551,57632.15006210606
2022-12-01,NLD,Netherlands,Import,World,710813,"Metals; gold, semi-manufactured",kg,144.481,True,164.694,True,0.0,False,1567169.219,10846.88795758612
2022-12-01,NZL,New Zealand,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,62.434,True,62.434,True,0.0,False,2892965.807,46336.38413364513
2022-12-01,NZL,New Zealand,Import,World,710811,"Metals; gold, non-monetary, powder",kg,0.005,False,0.005,False,0.0,False,428.68,85736.0
2022-12-01,NZL,New Zealand,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,21.502,False,21.502,False,0.0,False,1283145.55,59675.63715003256
2022-12-01,NZL,New Zealand,Import,World,710813,"Metals; gold, semi-manufactured",kg,40.927,True,40.927,True,0.0,False,1609391.577,39323.46805287463
2022-12-01,MKD,North Macedonia,Import,World,284330,Gold compounds,kg,1.1,False,1.0,False,0.0,False,49554.69,45049.71818181818
2022-12-01,MKD,North Macedonia,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,12.557,False,12.908,False,0.0,False,734119.01,58462.929839929915
2022-12-01,MKD,North Macedonia,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,3.63,False,3.431,False,0.0,False,215167.83,59274.88429752066
2022-12-01,MKD,North Macedonia,Import,World,710813,"Metals; gold, semi-manufactured",kg,8.927,False,9.477,False,0.0,False,518951.18,58132.763526380644
2022-12-01,NOR,Norway,Import,World,284330,Gold compounds,kg,26.0,False,26.0,False,0.0,False,24231.712,931.988923076923
2022-12-01,NOR,Norway,Import,World,710811,"Metals; gold, non-monetary, powder",kg,9.0,False,9.0,False,0.0,False,11059.169,1228.7965555555556
2022-12-01,NOR,Norway,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,1.0,False,1.0,False,0.0,False,17244.376,17244.376
2022-12-01,OMN,Oman,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,788.545,True,788.545,True,0.0,False,44419734.651,56331.26156528797
2022-12-01,OMN,Oman,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,788.545,True,788.545,True,0.0,False,44419734.651,56331.26156528797
2022-12-01,PAK,Pakistan,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,48.0,False,48.0,False,0.0,False,3255050.418,67813.550375
2022-12-01,PAK,Pakistan,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,23.0,False,23.0,False,0.0,False,1320436.21,57410.27
2022-12-01,PAK,Pakistan,Import,World,710813,"Metals; gold, semi-manufactured",kg,25.0,False,25.0,False,0.0,False,1934614.208,77384.56832
2022-12-01,PAN,Panama,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,699.0,False,699.0,False,699.0,False,359376.0,514.1287553648069
2022-12-01,PAN,Panama,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,13.0,False,13.0,False,13.0,False,43892.0,3376.3076923076924
2022-12-01,PAN,Panama,Import,World,710813,"Metals; gold, semi-manufactured",kg,686.0,False,686.0,False,686.0,False,315484.0,459.88921282798833
2022-12-01,PHL,Philippines,Import,World,284330,Gold compounds,kg,4.0,False,4.0,False,4.9,False,8335.0,2083.75
2022-12-01,PHL,Philippines,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,9.889,False,9.889,False,88.56,False,1379235.0,139471.63515016687
2022-12-01,POL,Poland,Import,World,284330,Gold compounds,kg,19.822,False,21.03,False,0.0,False,533656.0,26922.409444052064
2022-12-01,POL,Poland,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,934.319,False,941.454,False,0.0,False,52787579.0,56498.45395416341
2022-12-01,POL,Poland,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,148.917,False,150.0,False,0.0,False,8620987.0,57891.2212843396
2022-12-01,POL,Poland,Import,World,710813,"Metals; gold, semi-manufactured",kg,785.402,False,791.454,False,0.0,False,44166592.0,56234.37679048436
2022-12-01,PRT,Portugal,Import,World,284330,Gold compounds,kg,17.631,False,17.014,False,0.0,False,761115.156,43169.14275991152
2022-12-01,PRT,Portugal,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,81.862,False,83.365,False,0.0,False,4045381.607,49417.087378759374
2022-12-01,PRT,Portugal,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,7.548,False,8.066,False,0.0,False,417379.104,55296.64864864865
2022-12-01,PRT,Portugal,Import,World,710813,"Metals; gold, semi-manufactured",kg,74.314,False,75.299,False,0.0,False,3628002.503,48819.90611459483
2022-12-01,QAT,Qatar,Import,World,710813,"Metals; gold, semi-manufactured",kg,21.1,False,21.1,False,0.0,False,81555.441,3865.186777251185
2022-12-01,KOR,Rep. of Korea,Import,World,284330,Gold compounds,kg,53.178,False,53.178,False,0.0,False,605441.0,11385.178081161383
2022-12-01,KOR,Rep. of Korea,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,1551.653,False,1551.653,False,0.0,False,81327212.0,52413.27281292918
2022-12-01,KOR,Rep. of Korea,Import,World,710811,"Metals; gold, non-monetary, powder",kg,1.146,False,1.146,False,0.0,False,9338.0,8148.342059336825
2022-12-01,KOR,Rep. of Korea,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,1163.855,False,1163.855,False,0.0,False,66829532.0,57420.84022494211
2022-12-01,KOR,Rep. of Korea,Import,World,710813,"Metals; gold, semi-manufactured",kg,386.652,False,386.652,False,0.0,False,14488342.0,37471.27132408471
2022-12-01,MDA,Rep. of Moldova,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,0.014,False,0.014,False,0.0,False,1331.0,95071.42857142857
2022-12-01,MDA,Rep. of Moldova,Import,World,710813,"Metals; gold, semi-manufactured",kg,0.014,False,0.014,False,0.0,False,1331.0,95071.42857142857
2022-12-01,ROU,Romania,Import,World,284330,Gold compounds,kg,1.132,True,1.131,True,0.0,False,23011.6,20328.26855123675
2022-12-01,RWA,Rwanda,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,426.5,False,426.5,False,0.0,False,22603459.21,52997.559695193435
2022-12-01,RWA,Rwanda,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,426.0,False,426.0,False,0.0,False,22603192.56,53059.13746478873
2022-12-01,RWA,Rwanda,Import,World,710813,"Metals; gold, semi-manufactured",kg,0.5,False,0.5,False,0.0,False,266.65,533.3
2022-12-01,SAU,Saudi Arabia,Import,World,710811,"Metals; gold, non-monetary, powder",kg,1.0,False,1.0,False,0.0,False,4793.6,4793.6
2022-12-01,SAU,Saudi Arabia,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,6992.169,True,6992.169,True,0.0,False,404977046.676,57918.65824124102
2022-12-01,SRB,Serbia,Import,World,284330,Gold compounds,kg,0.85,False,1.05,False,0.0,False,13903.0,16356.470588235294
2022-12-01,SRB,Serbia,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,105.3,False,106.6,False,0.0,False,6170953.0,58603.54226020893
2022-12-01,SRB,Serbia,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,1.02,False,1.02,False,0.0,False,78181.0,76648.03921568628
2022-12-01,SRB,Serbia,Import,World,710813,"Metals; gold, semi-manufactured",kg,104.28,False,105.58,False,0.0,False,6092772.0,58427.042577675486
2022-12-01,SGP,Singapore,Import,World,284330,Gold compounds,kg,558.97,False,558.97,False,0.0,False,11770120.556,21056.801896345063
2022-12-01,SGP,Singapore,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,16094.465,True,16094.465,True,0.0,False,925393157.026,57497.602873161675
2022-12-01,SGP,Singapore,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,1992.24,False,1992.24,False,0.0,False,115436839.432,57943.23948520258
2022-12-01,SGP,Singapore,Import,World,710813,"Metals; gold, semi-manufactured",kg,14102.22,False,14102.22,False,0.0,False,809956079.428,57434.65067400735
2022-12-01,SVK,Slovakia,Import,World,284330,Gold compounds,kg,5.68,False,8.0,False,0.0,False,139261.905,24517.94102112676
2022-12-01,SVN,Slovenia,Import,World,284330,Gold compounds,kg,47.389,False,48.388,False,0.0,False,1880359.927,39679.248918525394
2022-12-01,SVN,Slovenia,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,354.092,False,352.745,False,0.0,False,20268953.258,57242.05364142653
2022-12-01,SVN,Slovenia,Import,World,710811,"Metals; gold, non-monetary, powder",kg,0.0,False,0.001,False,0.0,False,28.515,inf
2022-12-01,SVN,Slovenia,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,277.434,False,277.434,False,0.0,False,15977364.384,57589.78490019247
2022-12-01,SVN,Slovenia,Import,World,710813,"Metals; gold, semi-manufactured",kg,76.658,False,75.31,False,0.0,False,4291560.359,55983.20278379295
2022-12-01,ZAF,South Africa,Import,World,284330,Gold compounds,kg,15.41,False,15.41,False,0.0,False,23714.013,1538.8717066839713
2022-12-01,ZAF,South Africa,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,902.48,False,902.48,False,0.0,False,47893761.325,53069.055630041665
2022-12-01,ZAF,South Africa,Import,World,710811,"Metals; gold, non-monetary, powder",kg,1.62,False,1.62,False,0.0,False,1492.791,921.4759259259258
2022-12-01,ZAF,South Africa,Import,World,710813,"Metals; gold, semi-manufactured",kg,900.86,False,900.86,False,0.0,False,47892268.534,53162.83166529761
2022-12-01,ESP,Spain,Import,World,284330,Gold compounds,kg,45.599,False,77.247,False,0.0,False,1716582.859,37645.18649531788
2022-12-01,ESP,Spain,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,1032.21,False,0.0,False,0.0,False,59393466.979,57540.10034682865
2022-12-01,ESP,Spain,Import,World,710811,"Metals; gold, non-monetary, powder",kg,0.34,False,3.328,False,0.0,False,24920.064,73294.30588235293
2022-12-01,ESP,Spain,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,985.894,False,987.049,False,0.0,False,56765099.216,57577.28438959969
2022-12-01,ESP,Spain,Import,World,710813,"Metals; gold, semi-manufactured",kg,45.976,False,0.0,False,0.0,False,2603447.699,56626.23323038107
2022-12-01,PSE,State of Palestine,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,0.11,True,0.11,True,0.0,False,5729.001,52081.82727272728
2022-12-01,PSE,State of Palestine,Import,World,710813,"Metals; gold, semi-manufactured",kg,0.11,True,0.11,True,0.0,False,5729.001,52081.82727272728
2022-12-01,SWE,Sweden,Import,World,284330,Gold compounds,kg,16.341,False,16.341,False,0.0,False,3469.887,212.34239030659077
2022-12-01,SWE,Sweden,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,14.848,False,14.848,False,0.0,False,860532.065,57956.09273976293
2022-12-01,CHE,Switzerland,Import,World,284330,Gold compounds,kg,120.156,True,120.156,True,0.0,False,1237090.28,10295.701255035121
2022-12-01,CHE,Switzerland,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,210734.124,True,210734.124,True,0.0,False,8808633388.838,41799.74852500869
2022-12-01,CHE,Switzerland,Import,World,710811,"Metals; gold, non-monetary, powder",kg,13.588,True,13.588,True,0.0,False,617131.053,45417.357447748014
2022-12-01,CHE,Switzerland,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,209639.322,True,209639.322,True,0.0,False,8756541656.838,41769.557224755765
2022-12-01,CHE,Switzerland,Import,World,710813,"Metals; gold, semi-manufactured",kg,1081.213,True,1081.213,True,0.0,False,51474600.948,47608.19648672371
2022-12-01,THA,Thailand,Import,World,284330,Gold compounds,kg,186.007,True,186.007,True,0.0,False,6522165.357,35064.08552903923
2022-12-01,THA,Thailand,Import,World,710813,"Metals; gold, semi-manufactured",kg,332.706,True,332.706,True,0.0,False,18113454.088,54442.82365812459
2022-12-01,TUN,Tunisia,Import,World,284330,Gold compounds,kg,3.7,False,6.0,False,0.0,False,148814.082,40220.02216216216
2022-12-01,TUN,Tunisia,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,0.83,False,2.0,False,0.0,False,47499.864,57228.75180722892
2022-12-01,TUN,Tunisia,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,0.53,False,1.0,False,0.0,False,30135.059,56858.60188679245
2022-12-01,TUN,Tunisia,Import,World,710813,"Metals; gold, semi-manufactured",kg,0.3,False,1.0,False,0.0,False,17364.805,57882.683333333334
2022-12-01,TUR,Türkiye,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,48849.687,False,48851.0,False,0.0,False,2727170307.0,55827.79490480666
2022-12-01,TUR,Türkiye,Import,World,710811,"Metals; gold, non-monetary, powder",kg,2.0,False,2.0,False,0.0,False,132118.0,66059.0
2022-12-01,TUR,Türkiye,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,48838.435,False,48828.0,False,0.0,False,2726432489.0,55825.549876854166
2022-12-01,TUR,Türkiye,Import,World,710813,"Metals; gold, semi-manufactured",kg,9.252,False,21.0,False,0.0,False,605700.0,65466.926070038906
2022-12-01,USA,USA,Import,World,284330,Gold compounds,kg,17.136,True,17.136,True,0.0,False,548085.0,31984.418767507002
2022-12-01,USA,USA,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,13190.592,True,13190.592,True,0.0,False,744597457.0,56449.13109282737
2022-12-01,USA,USA,Import,World,710811,"Metals; gold, non-monetary, powder",kg,14.577,True,14.577,True,0.0,False,741991.0,50901.488646497906
2022-12-01,USA,USA,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,11949.556,True,11949.556,True,0.0,False,675373706.0,56518.72805985427
2022-12-01,USA,USA,Import,World,710813,"Metals; gold, semi-manufactured",kg,1226.458,True,1226.458,True,0.0,False,68481760.0,55837.02010178905
2022-12-01,UKR,Ukraine,Import,World,284330,Gold compounds,kg,1.5,False,1.5,False,0.0,False,59431.72,39621.14666666667
2022-12-01,UKR,Ukraine,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,70.367,False,70.361,False,0.0,False,4033920.77,57326.88291386587
2022-12-01,UKR,Ukraine,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,40.0,False,40.0,False,0.0,False,2293402.14,57335.0535
2022-12-01,UKR,Ukraine,Import,World,710813,"Metals; gold, semi-manufactured",kg,30.367,False,30.361,False,0.0,False,1740518.63,57316.12045970955
2022-12-01,GBR,United Kingdom,Import,World,284330,Gold compounds,kg,115.131,False,126.025,False,0.0,False,2634858.98,22885.7473660439
2022-12-01,GBR,United Kingdom,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,38732.313,False,38721.672,False,0.0,False,2247469970.14,58025.71021617015
2022-12-01,GBR,United Kingdom,Import,World,710811,"Metals; gold, non-monetary, powder",kg,1.15,False,1.05,False,0.0,False,72777.446,63284.73565217391
2022-12-01,GBR,United Kingdom,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,617.098,False,617.11,False,0.0,False,35754355.075,57939.508919166816
2022-12-01,GBR,United Kingdom,Import,World,710813,"Metals; gold, semi-manufactured",kg,38114.065,False,38103.512,False,0.0,False,2211642837.619,58026.94720752037
2022-12-01,UZB,Uzbekistan,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,15.312,False,15.312,False,0.0,False,837216.0,54677.11598746082
2022-12-01,UZB,Uzbekistan,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,15.312,False,15.312,False,0.0,False,837216.0,54677.11598746082
2022-12-01,VNM,Vietnam,Import,World,284330,Gold compounds,kg,177.486,True,177.486,True,0.0,False,5945124.565,33496.30148293387
2022-12-01,VNM,Vietnam,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,388.946,True,388.946,True,0.0,False,21692118.611,55771.54312166727
2022-12-01,VNM,Vietnam,Import,World,710811,"Metals; gold, non-monetary, powder",kg,5.001,True,5.001,True,0.0,False,278436.61,55676.18676264746
2022-12-01,VNM,Vietnam,Import,World,710812,"Metals; gold, non-monetary, unwrought (but not powder)",kg,334.182,True,334.182,True,0.0,False,18824886.447,56331.24000394994
2022-12-01,VNM,Vietnam,Import,World,710813,"Metals; gold, semi-manufactured",kg,49.764,True,49.764,True,0.0,False,2588795.555,52021.45235511615
2023-01-01,AND,Andorra,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,19.49,False,19.49,False,0.0,False,1152698.07,59143.05130836327
2023-01-01,AND,Andorra,Import,World,710813,"Metals; gold, semi-manufactured",kg,19.49,False,19.49,False,0.0,False,1152698.07,59143.05130836327
2023-01-01,ATG,Antigua and Barbuda,Import,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",kg,0.46,False,0.46,False,0.0,False,5030.07,10934.934782608694
